2455197.5000000
    454.0000000    -26.087     -6.620    960.139      3.934
    455.0000000    -26.135     -6.568    959.859      4.322
    456.0000000    -26.177     -6.514    959.581      4.708
    457.0000000    -26.211     -6.458    959.304      5.093
    458.0000000    -26.238     -6.400    959.028      5.476
    459.0000000    -26.257     -6.340    958.754      5.858
    460.0000000    -26.270     -6.279    958.481      6.238
    461.0000000    -26.275     -6.216    958.210      6.616
    462.0000000    -26.273     -6.151    957.941      6.992
    463.0000000    -26.263     -6.084    957.672      7.367
    464.0000000    -26.247     -6.015    957.405      7.739
    465.0000000    -26.223     -5.945    957.139      8.109
    466.0000000    -26.191     -5.873    956.873      8.476
    467.0000000    -26.153     -5.799    956.608      8.841
    468.0000000    -26.107     -5.724    956.343      9.204
    469.0000000    -26.053     -5.647    956.078      9.564
    470.0000000    -25.993     -5.568    955.813      9.922
    471.0000000    -25.925     -5.488    955.548     10.277
    472.0000000    -25.849     -5.406    955.284     10.629
    473.0000000    -25.766     -5.323    955.019     10.978
    474.0000000    -25.676     -5.239    954.754     11.324
    475.0000000    -25.579     -5.152    954.489     11.667
    476.0000000    -25.474     -5.065    954.225     12.006
    477.0000000    -25.362     -4.976    953.961     12.343
    478.0000000    -25.242     -4.885    953.699     12.676
    479.0000000    -25.115     -4.794    953.438     13.005
    480.0000000    -24.981     -4.700    953.178     13.332
    481.0000000    -24.840     -4.606    952.921     13.654
    482.0000000    -24.691     -4.510    952.666     13.973
    483.0000000    -24.535     -4.413    952.413     14.288
    484.0000000    -24.371     -4.315    952.164     14.599
    485.0000000    -24.201     -4.216    951.918     14.906
    486.0000000    -24.023     -4.115    951.675     15.209
    487.0000000    -23.838     -4.014    951.436     15.507
    488.0000000    -23.645     -3.911    951.200     15.802
    489.0000000    -23.446     -3.807    950.968     16.092
    490.0000000    -23.240     -3.703    950.740     16.378
    491.0000000    -23.026     -3.597    950.516     16.659
    492.0000000    -22.805     -3.490    950.294     16.935
    493.0000000    -22.578     -3.382    950.076     17.207
    494.0000000    -22.344     -3.274    949.862     17.474
    495.0000000    -22.102     -3.165    949.650     17.735
    496.0000000    -21.854     -3.054    949.440     17.992
    497.0000000    -21.600     -2.943    949.233     18.244
    498.0000000    -21.338     -2.831    949.028     18.491
    499.0000000    -21.070     -2.719    948.826     18.733
    500.0000000    -20.795     -2.606    948.625     18.969
    501.0000000    -20.514     -2.492    948.426     19.200
    502.0000000    -20.227     -2.377    948.229     19.426
    503.0000000    -19.933     -2.262    948.033     19.646
    504.0000000    -19.633     -2.146    947.840     19.860
    505.0000000    -19.326     -2.030    947.649     20.069
    506.0000000    -19.014     -1.913    947.460     20.272
    507.0000000    -18.695     -1.796    947.274     20.469
    508.0000000    -18.371     -1.678    947.091     20.661
    509.0000000    -18.040     -1.560    946.911     20.847
    510.0000000    -17.704     -1.441    946.735     21.026
    511.0000000    -17.362     -1.322    946.562     21.200
    512.0000000    -17.015     -1.203    946.394     21.367
    513.0000000    -16.662     -1.083    946.230     21.529
    514.0000000    -16.304     -0.963    946.070     21.684
    515.0000000    -15.941     -0.843    945.916     21.833
    516.0000000    -15.572     -0.723    945.766     21.976
    517.0000000    -15.199     -0.602    945.622     22.112
    518.0000000    -14.821     -0.481    945.483     22.241
    519.0000000    -14.438     -0.361    945.348     22.365
    520.0000000    -14.051     -0.240    945.219     22.482
    521.0000000    -13.659     -0.119    945.095     22.592
    522.0000000    -13.263      0.002    944.975     22.695
    523.0000000    -12.863      0.122    944.860     22.792
    524.0000000    -12.459      0.243    944.750     22.882
    525.0000000    -12.051      0.364    944.643     22.966
    526.0000000    -11.639      0.484    944.540     23.043
    527.0000000    -11.224      0.604    944.440     23.113
    528.0000000    -10.806      0.725    944.344     23.176
    529.0000000    -10.384      0.844    944.251     23.232
    530.0000000     -9.959      0.964    944.161     23.282
    531.0000000     -9.531      1.083    944.074     23.325
    532.0000000     -9.101      1.202    943.990     23.361
    533.0000000     -8.667      1.321    943.909     23.390
    534.0000000     -8.232      1.439    943.831     23.412
    535.0000000     -7.794      1.557    943.756     23.427
    536.0000000     -7.353      1.674    943.685     23.436
    537.0000000     -6.911      1.791    943.617     23.437
    538.0000000     -6.467      1.908    943.553     23.432
